StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q8,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q14,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q5_20,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,random,workerId,assignmentId,hitId
3/1/18 9:15,3/1/18 9:20,0,70.170.14.23,100,285,1,3/1/18 9:20,R_3HM5mibjpSZFBJb,,,,,36.27290344,-115.1333008,anonymous,EN,1,6.769,6.769,14.118,1,45,4,4,5,5,4,4,5,5,5,4,5,5,1,4,5,5,5,5,5,4,1,4.62,71.317,73.182,27,4,4,5,4,5,5,2,5,5,4,1,5,5,5,4,3,5,1,5,4,6.137,92.315,93.518,27,5,5,2,5,4,4,5,4,5,5,4,1,4,4,5,3,5,5,5,4,9.772,82.972,85.614,25,A3FPJQIREBQ8OV,889799,A3FPJQIREBQ8OV,339ANSOTR52JOKWR9A9N0UO9U4JIK2,3TZDZ3Y0JS6LLYJ874SQU2XK3YJ91W
3/1/18 9:25,3/1/18 9:28,0,72.198.74.135,100,237,1,3/1/18 9:28,R_2pQVEUmNnQTBg53,,,,,35.48129272,-97.57769775,anonymous,EN,1,4.666,4.666,17.065,1,56,1,1,3,1,2,2,3,3,2,2,1,1,1,2,2,1,1,1,3,3,1,7.911,50.977,54.38,37,2,4,3,2,1,3,2,4,2,1,2,,1,3,2,2,2,2,1,4,3.76,66.89,69.432,30,1,2,1,3,3,3,3,2,2,2,2,1,2,2,2,3,4,4,4,3,11.427,72.265,78.924,34,A3OB6REG5CGHK1,601269,A3OB6REG5CGHK1,3AMYWKA6YBMMLRM551SRA8FD5I1O61,3TZDZ3Y0JS6LLYJ874SQU2XK3YJ91W
3/1/18 9:29,3/1/18 9:34,0,12.12.130.164,100,251,1,3/1/18 9:34,R_12R5EQc56T5pmC3,,,,,41.60440063,-87.88950348,anonymous,EN,1,3.488,3.488,4.508,1,35,4,2,3,4,4,4,4,4,4,3,2,2,2,3,4,4,2,2,5,4,1,3.708,76.923,78.173,31,4,4,4,4,3,4,3,1,3,2,1,4,4,4,3,2,3,1,2,4,3.386,69.265,69.585,28,3,2,4,4,4,3,4,3,4,2,2,1,4,2,4,3,3,3,4,4,4.628,82.891,84.306,28,A1KFUXSVGSHL5Z,259986,A1KFUXSVGSHL5Z,3ZPBJO59KP1BEJFXBB5FW5S4AIDDHX,3P7QK0GJ3TL7GAJHU6M3C99IA7P2ZP
3/1/18 9:32,3/1/18 9:38,0,47.221.238.117,100,364,1,3/1/18 9:38,R_1gLW4As5FB9NLeg,,,,,32.25680542,-96.0821991,anonymous,EN,1,19.804,19.804,21.18,1,49,2,3,4,5,3,4,3,4,4,2,5,5,3,5,5,5,5,5,4,5,1,20.245,110.891,112.11,23,4,3,3,3,3,4,1,5,5,4,1,1,5,4,5,3,5,1,5,4,5.914,99.789,100.719,22,5,5,4,4,5,3,5,4,5,5,1,1,4,1,4,3,5,5,5,4,9.14,103.62,105.735,21,A1UW0C6QZOT3E7,615058,A1UW0C6QZOT3E7,3E337GFOL9860ZBZGZ107ASX9M2GNJ,3P7QK0GJ3TL7GAJHU6M3C99IA7P2ZP
3/1/18 9:30,3/1/18 9:39,0,75.130.212.116,100,552,1,3/1/18 9:39,R_1pKH8Y1gO6Xrmm3,,,,,38.58990479,-90.34690094,anonymous,EN,1,5.651,28.073,30.132,7,35,3,4,3,4,3,3,3,4,4,3,4,3,3,3,3,3,4,3,3,4,5,14.259,109.234,112.374,57,4,3,3,4,3,4,2,3,4,3,2,3,5,3,3,3,3,1,4,4,12.094,178.685,178.736,67,4,4,2,4,2,3,4,3,3,4,4,2,3,3,4,3,2,3,4,2,12.253,201.299,203.423,65,A3KROAV2O4QIA3,258162,A3KROAV2O4QIA3,3JV9LGBJWTEOIKBBHE1DMZS2ZW7GOY,3P7QK0GJ3TL7GAJHU6M3C99IA7P2ZP
3/1/18 9:31,3/1/18 9:41,0,108.226.178.119,100,624,1,3/1/18 9:41,R_0H7BGdeiLc7nkcN,,,,,29.74819946,-95.49089813,anonymous,EN,1,7.835,7.835,10.288,1,25,4,2,4,4,5,4,4,4,4,2,3,3,3,2,4,4,3,5,5,4,1,166.382,343.63,345.551,32,4,4,4,1,1,4,4,1,4,1,1,4,4,4,4,4,1,1,3,4,8.89,94.218,96.123,25,1,5,1,3,5,4,1,4,4,3,1,1,5,5,4,3,5,3,4,3,2.751,145.319,147.176,42,AV7UX8QQXABSK,963547,AV7UX8QQXABSK,3ATTHHXXWAOP8KVY8TOCQOWBQD4IXX,3P7QK0GJ3TL7GAJHU6M3C99IA7P2ZP
3/1/18 9:38,3/1/18 9:41,0,71.224.221.126,100,195,1,3/1/18 9:41,R_10Sj0ID1jAJ3K13,,,,,40.18429565,-75.21679688,anonymous,EN,1,4.37,4.37,5.664,1,33,2,4,4,4,4,2,2,4,4,4,4,4,1,2,3,4,4,5,2,4,1,2.826,52.042,53.214,25,3,2,4,2,4,2,2,2,4,3,4,4,4,4,4,2,4,4,4,4,4.3,56.108,57.944,20,4,5,3,4,3,4,4,4,4,4,4,4,2,5,2,3,2,3,4,4,4.41,62.016,63.682,21,A3IP6UCY1JIIHV,269612,A3IP6UCY1JIIHV,34BBWHLWHABAJKQ8YOSQO5I4HBYIW4,3P7QK0GJ3TL7GAJHU6M3C99IA7P2ZP
3/1/18 9:38,3/1/18 9:43,0,104.176.6.160,100,292,1,3/1/18 9:43,R_4PE4Fjwijrab7j3,,,,,38.0493927,-122.1585999,anonymous,EN,1,2.006,2.006,18.811,1,30,1,2,1,1,3,2,4,4,3,3,1,1,1,1,1,3,1,1,2,5,1,2.649,85.751,89.623,28,3,3,2,1,5,3,1,1,1,3,1,1,1,1,4,1,1,1,1,4,9.105,82.115,85.696,30,1,1,1,3,3,1,3,1,4,1,5,1,1,1,3,3,1,1,1,2,1.474,79.561,84.514,24,AR1IWBDA7MC86,891386,AR1IWBDA7MC86,3TU5ZICBRD1CAHI9DTHTJR64QEC8QI,3P7QK0GJ3TL7GAJHU6M3C99IA7P2ZP
3/1/18 10:06,3/1/18 10:23,0,209.237.107.2,100,1010,1,3/1/18 10:23,R_10CY1sGk2GpppQX,,,,,45.01409912,-93.03050232,anonymous,EN,1,2.887,2.887,6.058,1,33,3,4,4,5,4,3,4,4,4,2,2,1,1,3,5,4,1,1,5,5,1,2.186,73.492,75.466,26,3,4,4,2,3,4,2,4,3,3,1,4,4,4,4,3,1,1,1,4,702.593,837.825,839.217,20,1,1,1,4,3,3,3,2,3,1,2,1,3,4,3,3,4,5,4,4,2.207,59.334,60.969,23,A1UY2W2FL9CWN,932651,A1UY2W2FL9CWN,3NG53N1RLVJRA5HUDG24JMGULIQ8PR,3P7QK0GJ3TL7GAJHU6M3C99IA7P2ZP
3/1/18 10:50,3/1/18 10:54,0,75.128.1.132,100,244,1,3/1/18 10:54,R_3kLZXm2KuSazoLZ,,,,,35.38479614,-120.7845001,anonymous,EN,1,11.414,11.414,13.843,1,26,3,2,2,4,2,2,4,4,4,2,4,1,1,2,4,2,1,4,4,4,1,2.586,79.604,81.252,25,3,2,2,2,2,4,1,1,4,2,2,4,3,4,4,1,3,1,1,4,2.817,64.696,66.199,24,1,2,2,2,2,3,3,2,2,1,4,4,3,4,4,3,4,1,2,2,4.148,66.829,67.951,23,A1E6BPJ54S9T5X,443015,A1E6BPJ54S9T5X,3YDTZAI2WXGNACBQGB111EIRGHT41J,3P7QK0GJ3TL7GAJHU6M3C99IA7P2ZP
3/1/18 10:56,3/1/18 10:58,0,107.181.189.82,100,130,1,3/1/18 10:58,R_bBo0STcNpKGRVex,,,,,49.28329468,-123.1297989,anonymous,EN,1,93.641,94.857,95.778,3,28,,,,,,,,,,,,,,,,,,,,,1,2.943,2.943,5.77,1,,,,,,,,,,,,,,,,,,,,4,3.964,3.964,6.704,1,,,,,,,,,,,,,,,,,,,,,0,0,6.184,0,A1N4P4XGQM7NXE,529884,A1N4P4XGQM7NXE,3F6HPJW4JD068ZC69L7Y1PBNSGA2WO,3YKP7CX6G2FIKDD7U4NVMIJNUK07BF
3/1/18 10:56,3/1/18 10:59,0,72.198.60.3,100,177,1,3/1/18 10:59,R_2zGBSwOjhvxvYAH,,,,,35.53309631,-97.77069855,anonymous,EN,1,2.271,2.271,3.396,1,28,3,4,4,4,4,4,4,4,3,3,4,4,2,3,4,4,4,3,4,4,1,3.395,54.578,56.895,21,3,4,4,4,3,5,2,1,4,3,2,3,5,4,5,1,3,1,4,4,2.425,52.498,55.105,23,3,5,3,4,4,4,4,4,4,4,2,3,4,3,4,3,5,4,5,3,4.061,48.839,50.224,20,A19TL7AJ0FB1JG,837070,A19TL7AJ0FB1JG,3V0Z7YWSIY0TTAC1JB22FNS9L782VE,3YKP7CX6G2FIKDD7U4NVMIJNUK07BF
3/1/18 10:56,3/1/18 11:01,0,73.120.56.58,100,303,1,3/1/18 11:01,R_2c2i8noKkafRi9R,,,,,36.05819702,-83.91470337,anonymous,EN,1,12.08,12.08,13.748,1,31,2,4,4,4,,2,4,4,2,4,3,3,3,4,2,4,3,3,3,2,1,57.976,125.595,126.897,30,4,4,4,2,4,4,2,4,2,4,2,5,3,4,5,1,2,1,3,4,3.2,65.706,67.008,28,3,3,4,5,2,2,2,2,4,1,4,2,2,4,1,3,2,4,4,4,16.6,75.479,76.135,26,A21M2USASL1O05,549589,A21M2USASL1O05,3QXNC7EIPIVO0TWK1NTS4HAXXH509C,3YKP7CX6G2FIKDD7U4NVMIJNUK07BF
3/1/18 10:58,3/1/18 11:05,0,72.173.221.82,100,382,1,3/1/18 11:05,R_b78jQJaESK46txv,,,,,35.57279968,-97.40699768,anonymous,EN,1,10.536,10.536,13.096,1,34,1,3,4,4,2,1,3,4,4,2,,5,5,3,4,3,5,5,3,4,1,5.84,107.736,109.467,23,3,2,1,1,1,5,1,1,3,2,1,3,5,5,3,1,5,1,5,4,13.896,106.183,108.489,20,5,5,5,2,4,3,3,3,3,5,2,1,2,1,3,3,1,1,5,1,6.125,102.494,104.46,23,A7DTOMSCYFPZA,492441,A7DTOMSCYFPZA,3R2UR8A0IAGZ46616O1HALSX2NBXOH,3YKP7CX6G2FIKDD7U4NVMIJNUK07BF
3/1/18 11:02,3/1/18 11:06,0,73.197.123.244,100,287,1,3/1/18 11:06,R_2mc4aKtBA38BjHP,,,,,39.74009705,-74.97090149,anonymous,EN,1,2.259,2.259,3.847,1,28,1,3,2,3,2,2,4,4,4,4,4,4,3,2,2,2,4,4,3,4,1,44.485,111.157,112.915,23,4,3,3,3,2,2,1,1,1,2,2,4,4,3,4,1,4,3,4,4,1.814,66.269,67.373,26,4,4,4,2,4,3,1,2,3,5,4,3,2,3,2,3,3,2,4,4,11.565,79.137,80.36,25,A1GRPIBHW72HDU,920723,A1GRPIBHW72HDU,308Q0PEVB8DZ7OD05DIYALATJBLI9O,3YKP7CX6G2FIKDD7U4NVMIJNUK07BF
3/1/18 11:09,3/1/18 11:15,0,64.233.158.22,100,355,1,3/1/18 11:15,R_ZCxF8dCxRrbWpMt,,,,,35.87109375,-89.90460205,anonymous,EN,1,1.722,13.324,20.215,2,33,1,5,1,1,5,1,4,4,4,4,1,1,1,4,1,1,1,1,1,3,1,9.366,95.391,98.079,24,4,3,5,4,3,3,3,1,3,4,1,5,1,1,3,1,1,1,1,4,5.648,128.862,130.539,29,1,1,1,3,3,1,4,3,4,1,1,1,1,3,1,3,1,4,1,4,2.811,80.866,83.283,31,A28SYXQL3YOKVL,948154,A28SYXQL3YOKVL,34Z02EIMISD7K85YZTY9VHB9RO8T05,3YKP7CX6G2FIKDD7U4NVMIJNUK07BF
3/1/18 11:19,3/1/18 11:26,0,100.38.240.220,100,401,1,3/1/18 11:26,R_bNJ4Yv3lOvAy641,,,,,40.62519836,-73.9457016,anonymous,EN,1,10.119,10.119,13.817,1,57,3,3,4,5,3,3,5,4,4,2,3,3,3,3,5,5,3,3,4,5,1,6.614,67.641,69.399,23,5,4,3,3,3,4,2,1,3,2,1,5,4,4,3,1,3,1,3,4,12.757,222.487,225.182,21,4,3,5,5,3,3,3,3,4,3,2,1,2,5,4,3,1,1,5,4,2.655,64.832,74.713,23,AAASQIW3J32OL,213406,AAASQIW3J32OL,304SM51WA347PVVT89Q85TB6G9QSB0,3YKP7CX6G2FIKDD7U4NVMIJNUK07BF
3/1/18 11:29,3/1/18 11:32,0,98.225.117.124,100,195,1,3/1/18 11:32,R_40dBojEQkX8aXf3,,,,,32.3117981,-110.9259033,anonymous,EN,1,1.881,2.369,4.515,2,27,3,4,4,4,5,4,4,5,4,4,3,4,2,4,4,4,3,3,4,5,1,2.998,53.622,57.123,37,4,4,4,3,4,5,3,2,4,3,2,4,2,3,4,3,2,1,1,4,3.595,53.299,55.536,37,1,2,2,4,3,3,2,2,4,3,3,2,4,4,4,3,4,4,3,2,19.249,59.996,63.358,36,A3696JXTRKL2FI,734623,A3696JXTRKL2FI,378XPAWRUCDDC7N5XJWY6GLDPT3IA3,3YKP7CX6G2FIKDD7U4NVMIJNUK07BF
3/1/18 11:45,3/1/18 11:49,0,72.200.199.245,100,200,1,3/1/18 11:49,R_3iUdFoXtUZiS1Bu,,,,,35.23300171,-97.41220093,anonymous,EN,1,3.82,3.82,6.29,1,32,2,2,2,2,4,2,4,4,2,2,4,4,2,2,2,2,4,2,4,4,1,2.879,54.689,56.093,25,2,4,2,2,2,2,2,4,2,4,2,2,4,4,4,2,2,2,4,4,1.938,66.057,67.961,28,4,2,4,4,2,2,2,2,2,4,4,2,4,2,4,3,4,4,2,2,4.35,52.318,53.601,24,A2Y2OW2CR3WMRK,444603,A2Y2OW2CR3WMRK,3XXU1SWE8MV25C6PTT7S0CLH3ZN0AR,3YKP7CX6G2FIKDD7U4NVMIJNUK07BF
3/1/18 11:58,3/1/18 12:02,0,107.145.113.42,100,210,1,3/1/18 12:02,R_1OIupV69PCuZUSt,,,,,28.2118988,-80.75830078,anonymous,EN,1,2.046,2.046,3.444,1,35,4,1,1,1,4,1,4,5,4,2,3,3,3,3,1,1,3,3,3,4,1,8.371,57.012,58.988,28,4,3,4,1,1,4,2,4,4,2,1,1,3,4,2,1,3,1,3,4,5.551,65.244,67.208,21,3,3,5,4,4,1,4,1,4,3,2,3,3,4,4,3,5,4,1,4,5.44,65.075,66.44,29,A1L3937MY09J3I,368020,A1L3937MY09J3I,3E4GGUZ1T8RFDZIPK7OVDEHS598K2H,3S8A4GJRD33EPRX8GB93HGDY2126VR
3/1/18 12:03,3/1/18 12:09,0,73.25.156.79,100,373,1,3/1/18 12:09,R_ywNScTYCSxngljz,,,,,45.53320313,-122.6827011,anonymous,EN,1,36.021,36.021,39.44,1,59,3,4,4,4,4,3,5,5,5,5,1,1,1,4,5,4,1,1,5,5,1,3.131,91.472,92.594,25,5,3,4,4,5,5,4,5,4,2,5,1,5,5,5,1,1,1,1,4,17.501,107.857,109.437,22,1,1,1,4,1,5,3,4,5,3,5,1,4,3,5,,5,5,4,3,5.195,111.312,112.789,20,A1S343QA01CPGR,358554,A1S343QA01CPGR,3VNXK88KKCI4TUX04KHHPA0NRDP9VK,3S8A4GJRD33EPRX8GB93HGDY2126VR
3/1/18 12:04,3/1/18 12:09,0,174.32.160.160,100,332,1,3/1/18 12:09,R_RkLQ1n8jKdWEvcZ,,,,,35.46760559,-97.5164032,anonymous,EN,1,16.686,16.686,20.511,1,37,4,4,4,5,5,5,5,5,5,3,4,5,4,3,4,4,5,5,5,5,1,7.248,120.144,121.609,20,4,4,5,3,5,5,4,5,4,4,1,5,5,5,4,3,4,1,5,4,0,0,85.892,0,5,5,3,5,4,5,3,4,5,5,5,2,4,4,5,3,5,5,5,2,0,0,56.29,0,A3DFMWYTKJ57L,890743,A3DFMWYTKJ57L,3V5Q80FXIXR9H1AIZ1WWWS0QUNM23O,3S8A4GJRD33EPRX8GB93HGDY2126VR
3/1/18 11:58,3/1/18 12:12,0,167.187.101.241,100,832,1,3/1/18 12:12,R_urYIIuvWywBLIOZ,,,,,34.09950256,-118.414299,anonymous,EN,1,2.926,50.089,50.929,3,34,4,5,4,4,5,5,5,5,4,3,1,1,1,3,4,4,1,1,5,5,1,10.464,297.45,300.57,30,4,4,5,3,3,4,3,5,4,3,1,4,5,4,4,3,1,1,1,4,2.168,265.248,266.295,26,1,1,5,4,5,1,4,3,4,1,1,1,4,4,5,3,5,5,3,5,9.778,194.567,195.669,25,A2JIFMN6FU5N0T,466800,A2JIFMN6FU5N0T,3QY7M81QH7MMZ0FVQJ5Q95Y0GPU7KK,3S8A4GJRD33EPRX8GB93HGDY2126VR
3/1/18 12:10,3/1/18 12:14,0,143.111.84.127,100,223,1,3/1/18 12:14,R_2fpuNZmGbBIilV7,,,,,29.707901,-95.40100098,anonymous,EN,1,7.12,7.12,8.391,1,23,3,3,4,4,4,3,4,3,3,3,3,4,2,3,4,4,3,3,3,4,1,42.384,89.801,91.124,24,4,4,4,3,2,4,2,3,3,4,3,4,3,4,4,3,1,1,4,4,1.146,54.219,55.845,22,5,4,2,4,3,3,2,3,4,4,4,1,4,3,3,3,3,3,3,3,2.429,49.454,50.4,22,A165JJ5VZPS2UX,307414,A165JJ5VZPS2UX,3LBXNTKX0RVWXJ2V4ZIZDVX87OX9XN,3S8A4GJRD33EPRX8GB93HGDY2126VR
3/1/18 12:14,3/1/18 12:20,0,66.133.74.108,100,361,1,3/1/18 12:20,R_2fiYLcn089Nhkyy,,,,,37.73120117,-122.3825989,anonymous,EN,1,10.911,10.911,14.266,1,36,3,4,4,4,3,3,3,4,4,3,4,3,3,4,4,4,4,3,5,4,1,8.475,100.715,102.99,23,4,4,4,4,3,4,3,5,4,4,2,4,5,3,5,3,3,2,4,4,10.808,114.443,117.441,24,3,3,2,5,3,3,3,3,4,4,4,1,3,3,4,3,5,4,3,3,11.198,89.132,91.226,22,A38HV76MWKK0EY,677267,A38HV76MWKK0EY,32RIADZISS4N4WAKTUGLXF506HH4SE,3S8A4GJRD33EPRX8GB93HGDY2126VR
3/1/18 12:19,3/1/18 12:22,0,71.63.196.113,100,216,1,3/1/18 12:22,R_1dajte5iZ9tkzLG,,,,,45.44070435,-122.6156998,anonymous,EN,1,74.543,75.566,81.626,2,25,4,3,4,3,4,4,4,4,3,2,4,4,4,5,4,4,4,3,4,4,1,6.174,37.533,38.711,22,4,,4,4,4,5,4,4,4,5,4,4,5,4,3,4,4,3,5,4,3.719,30.622,31.904,21,4,3,4,4,3,4,4,4,4,3,4,4,3,4,4,3,4,3,4,4,1.251,32.218,34.972,20,AGFWV1U4CJXP5,652538,AGFWV1U4CJXP5,3PH3VY7DJLXWEAFIYSGCO0LUDPFZWZ,3S8A4GJRD33EPRX8GB93HGDY2126VR
3/1/18 12:18,3/1/18 12:28,0,45.51.19.63,100,603,1,3/1/18 12:28,R_1DTEwH5bPZvoZcM,,,,,33.9223938,-117.2476044,anonymous,EN,1,11.076,11.076,14.433,1,38,4,4,4,4,4,4,4,4,4,1,4,1,1,3,4,2,2,2,5,4,1,13.952,160.686,162.217,24,5,4,4,4,5,4,2,5,4,2,1,5,2,4,4,1,1,1,1,4,75.188,271.97,273.725,25,2,1,1,4,2,4,2,2,4,1,5,1,3,4,2,3,4,4,2,1,3.709,125.612,127.438,27,A3D9NTTKE35SRL,626854,A3D9NTTKE35SRL,3OLF68YTN91T2GLFWBQD3J8L91JFAH,3S8A4GJRD33EPRX8GB93HGDY2126VR
3/1/18 12:25,3/1/18 12:34,0,65.183.151.93,100,509,1,3/1/18 12:34,R_2wda2vrZPyVvben,,,,,44.49290466,-73.22530365,anonymous,EN,1,11.257,11.257,15.443,1,38,1,5,5,3,5,3,5,1,1,1,1,1,1,1,1,4,1,1,5,5,1,6.92,161.534,163.647,28,5,5,5,3,4,4,4,1,1,2,1,5,1,4,4,3,1,1,1,4,7.269,164.46,166.055,25,1,1,1,4,2,3,4,4,5,1,1,1,3,4,1,3,1,1,2,5,10.313,140.096,146.187,23,A2RVEG53L48BAE,199470,A2RVEG53L48BAE,3CTOC39K37QROG9D8Y5E8QYN10U7JL,3S8A4GJRD33EPRX8GB93HGDY2126VR
3/1/18 13:01,3/1/18 13:07,0,24.166.235.136,100,349,1,3/1/18 13:07,R_1je4EswO2BwMynE,,,,,39.89280701,-82.95880127,anonymous,EN,1,16.124,16.124,18.466,1,56,5,2,1,5,4,5,4,5,5,1,5,5,1,3,1,1,5,5,5,5,1,10.253,95.99,97.387,21,5,4,5,5,2,5,5,4,5,2,1,5,5,5,2,3,5,1,5,4,11.001,108.028,113.45,22,5,5,5,5,4,5,5,,1,5,1,1,5,1,5,3,5,5,5,5,5.958,84.029,89.827,19,A1QLYBRMIULAYC,771929,A1QLYBRMIULAYC,3XM0HYN6NKZ8J6RLQJO4BWCGWMCPEX,3XT3KXP24ZY93LD8H4AK2RN4UZ8I68
3/1/18 13:08,3/1/18 13:11,0,69.52.12.36,100,205,1,3/1/18 13:11,R_AsuyBp3P6jedGQ9,,,,,40.74490356,-73.97820282,anonymous,EN,1,11.934,12.167,13.121,2,27,4,3,4,3,4,3,4,3,3,3,4,4,3,2,4,3,4,4,4,4,1,2.23,58.517,59.787,38,4,4,4,3,4,4,3,3,3,3,,3,3,3,3,2,4,1,4,4,3.018,54.091,55.185,31,4,2,1,3,2,2,3,3,3,4,3,2,3,4,3,3,4,4,3,2,8.752,62.68,64.69,27,A3TUJHF9LW3M8N,707970,A3TUJHF9LW3M8N,3I02618YA06P82O7GJ39FEYJIA6UPJ,3XT3KXP24ZY93LD8H4AK2RN4UZ8I68
3/1/18 13:09,3/1/18 13:13,0,76.5.165.19,100,234,1,3/1/18 13:13,R_C9tsLIuRGXumAJr,,,,,34.87910461,-77.59059906,anonymous,EN,1,10.731,10.731,13.65,1,43,2,3,2,3,4,2,4,4,4,1,1,1,1,2,2,3,1,1,5,4,1,12.131,74.493,81.246,22,3,3,4,2,1,4,2,1,2,1,1,4,1,4,4,1,1,1,1,4,3.559,53.523,55.934,21,1,1,1,3,1,2,4,1,3,1,5,1,2,4,2,3,1,1,2,1,3.302,59.912,61.505,20,A2ONILC0LZKG6Y,788053,A2ONILC0LZKG6Y,37W3JXSD668W9K5D26ETATCS7VKWYE,3XT3KXP24ZY93LD8H4AK2RN4UZ8I68
3/1/18 13:11,3/1/18 13:14,0,71.94.231.122,100,200,1,3/1/18 13:14,R_2zItxBeyDgnsflO,,,,,44.12130737,-124.0023041,anonymous,EN,1,17.336,17.336,19.546,1,23,5,3,4,2,4,5,4,3,5,4,4,4,4,4,4,3,3,4,4,5,1,13.118,13.118,16.268,1,4,3,2,4,5,3,1,3,4,4,4,4,2,4,4,5,3,1,4,4,94.061,95.445,102.701,2,4,4,3,3,4,1,4,4,3,3,5,5,2,3,4,3,4,1,3,2,29.888,35.345,46.088,7,A11UBOE8N877JJ,611247,A11UBOE8N877JJ,3C44YUNSI1P3R0DLUODK5EUVWABPD4,3XT3KXP24ZY93LD8H4AK2RN4UZ8I68
3/1/18 13:13,3/1/18 13:17,0,76.2.247.199,100,231,1,3/1/18 13:17,R_3EvdVgvXQVWQA70,,,,,40.37260437,-83.74770355,anonymous,EN,1,1.643,4.555,6.448,3,28,3,4,4,4,5,4,4,4,4,2,4,4,4,3,4,4,4,4,3,5,1,2.621,67.262,74.25,29,4,4,5,4,4,4,3,5,4,4,2,4,4,4,4,4,4,2,4,4,5.098,56.852,58.19,27,4,4,3,4,3,3,3,3,4,4,,3,4,4,4,3,4,4,4,4,1.916,64.309,65.727,26,A2YAYHZYI7M3HD,524303,A2YAYHZYI7M3HD,3VA45EW49NNRE5L8ZVGAFCOWX8D1OA,3XT3KXP24ZY93LD8H4AK2RN4UZ8I68
3/1/18 13:17,3/1/18 13:21,0,67.162.10.63,100,269,1,3/1/18 13:21,R_82kH1tTKmW4w4V3,,,,,41.97340393,-88.20649719,anonymous,EN,1,4.484,4.484,10.015,1,50,2,4,4,4,4,3,4,4,3,4,2,2,,4,4,4,2,3,3,4,1,6.004,78.598,79.927,24,4,4,4,3,3,3,3,4,3,3,3,3,4,3,4,3,3,2,3,4,8.224,62.688,64.629,20,3,,2,3,3,3,3,2,4,4,3,2,2,3,4,3,3,2,4,2,11.968,74.193,75.414,21,A22EDUBB602EJD,567969,A22EDUBB602EJD,3QUO65DNQUO7N2C61JQUQETT85AUO2,3XT3KXP24ZY93LD8H4AK2RN4UZ8I68
3/1/18 13:10,3/1/18 13:37,0,73.177.103.254,100,1659,1,3/1/18 13:37,R_2q93XcibeXcbdiY,,,,,35.24060059,-89.84359741,anonymous,EN,1,9.555,10.432,12.064,2,28,2,2,4,1,3,1,5,3,2,1,1,1,1,2,4,4,1,1,1,4,1,2.66,1465.71,1468.499,30,3,3,4,2,2,3,2,1,2,2,1,3,5,1,4,2,1,1,1,4,5.801,77.565,79.949,27,1,1,1,1,4,1,2,3,2,1,3,1,2,4,3,3,1,1,1,2,4.44,63.85,66.134,25,A3V8C77FN4FLUA,486223,A3V8C77FN4FLUA,3E4GGUZ1T8RFDZIPK7OVDEHS59GK2P,3XT3KXP24ZY93LD8H4AK2RN4UZ8I68
3/1/18 13:54,3/1/18 13:57,0,73.202.46.19,100,167,1,3/1/18 13:57,R_1ds6chLhGyLirsJ,,,,,37.42990112,-121.7783051,anonymous,EN,1,46.386,46.386,47.726,1,22,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,20.571,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0,0,19.512,0,3,2,2,3,3,3,3,3,3,1,4,3,3,3,2,3,4,3,3,3,3.096,25.847,59.434,12,AK8UFPN8QOSK5,445281,AK8UFPN8QOSK5,30BXRYBRP4XANPFOS6A5OTHPHZ7HW0,3XT3KXP24ZY93LD8H4AK2RN4UZ8I68
3/1/18 14:12,3/1/18 14:16,0,12.187.176.10,100,197,1,3/1/18 14:16,R_3Jqjei3FIDJ2pkU,,,,,40.59179688,-74.70500183,anonymous,EN,1,2.381,2.381,4.368,1,26,2,5,5,4,5,2,5,5,4,5,5,3,2,2,5,5,3,4,4,4,1,3.668,58.611,59.614,32,5,4,5,3,4,5,1,2,4,4,2,5,4,2,5,2,3,2,3,4,3.982,52.213,53.48,34,4,3,4,5,4,2,1,2,4,2,4,4,3,5,2,3,5,5,4,4,3.661,61.3,62.431,30,ARJJKTGF3RDCO,609185,ARJJKTGF3RDCO,3TUI152ZZBNUZHYOE88E4HJWC98Q1K,34O39PNDK68S2WXM3IL1RZANVX5BRV
